"TELERIDE_NUMBER","STOP_NAME","POINT"
"4803","NB Macleod TR @ 38A AV SE","POINT (-114.0614816 51.0200532)"
"1959","SB 14 ST @ 110 AV NE","POINT (-114.0282965 51.152204)"
"7681","NB Douglasdale BV @ Douglas Ridge GR SE","POINT (-113.9815368 50.9372106)"
"5335","SB 14 ST SW@ 30 AV SW","POINT (-114.0948055 51.026509)"
"4699","SB 16 ST SW @ 42 AV SW","POINT (-114.1006255 51.0157608)"
"4634","WB Windermere RD @ 45 ST SW","POINT (-114.1534907 51.0501264)"
"8678","EB 86 AV SE @ W. of 60 ST SE","POINT (-113.9502749 50.9758955)"
"5745","SB Charleswood DR @ Brooklyn CR NW","POINT (-114.1214475 51.0861027)"
"5719","SB 36 ST NE @ N. of 20 AV NE","POINT (-113.9819975 51.072201)"
"8198","NB 18 ST SE @ 69 AV SE","POINT (-114.0153958 50.9913144)"
"3622","Somerset-Bridlewood Stn","POINT (-114.0693969 50.8984762)"
"6836","WB Arbour Lake WY @ Nose Hill DR NW","POINT (-114.185615 51.1377932)"
"6143","EB Marbank DR @ Mardale RD NE","POINT (-113.9615366 51.0625692)"
"6079","WB Fish Creek BV @ E. of Evercreek Bluffs GA SW","POINT (-114.1183623 50.9214837)"
"9440","SB Saddletowne CI @ Martindale DR NE","POINT (-113.9474102 51.1233942)"
"9762","NB Northland DR NW @ N. of 52 AV NW","POINT (-114.1413716 51.1015861)"
"5962","SB Queensland DR @ Queen Alexandra WY SE","POINT (-114.0273492 50.9376401)"
"2194","EB Sage Hill BV @ Shaganappi TR NW","POINT (-114.1507631 51.1701767)"
"5524","SB Macleod TR @ 50 AV SW","POINT (-114.0678476 51.0091225)"
"4516","SB Panatella BV @ Panora HT NW","POINT (-114.09777 51.1673735)"
"2073","NB Shaganappi Tr @ Symons Valley PY NW","POINT (-114.1515279 51.1683316)"
"5437","EB 5 AV NW@ 12 ST NW","POINT (-114.0911539 51.0570186)"
"1973","SB Skyview Ranch BV @ Skyview Point CM NE","POINT (-113.9516321 51.1583006)"
"6378","NB Barlow TR @ 66 AV SE","POINT (-113.9817027 50.9944086)"
"9079","SB 37 ST SW @ Grafton DR","POINT (-114.1413485 51.0144174)"
"7430","SB 14 ST NW @ Rosehill DR","POINT (-114.0948757 51.0780332)"
"9642","McKnight-Westwinds LRT Station","POINT (-113.9749971 51.1086457)"
"8729","SB Elbow DR @ 47 AV SW","POINT (-114.0815151 51.0110301)"
"7670","EB Falshire DR @ Falshire CL NE","POINT (-113.9446775 51.1053138)"
"8197","WB Sherwood BV @ Sherwood PL NW","POINT (-114.1559217 51.161681)"
"7320","SB 12 ST SE @ 42 AV SE","POINT (-114.034156 51.0156024)"
"5822","SB Silver Springs BV @ Silver Mead RD NW","POINT (-114.1888986 51.1058694)"
"5251","City Hall LRT Station (NB Macleod TR @ 7 AV SE)","POINT (-114.0579635 51.0464781)"
"6594","SB 4 ST NW @ S. of Highland PL","POINT (-114.0716559 51.0941118)"
"2849","SB 52 ST SE @ Prestwick AV","POINT (-113.9584968 50.9219078)"
"6650","SB Centre ST N @ Laycock DR","POINT (-114.0625836 51.094323)"
"9745","EB Auburn Bay BV @ Auburn Bay GT SE","POINT (-113.9602444 50.8845628)"
"8364","EB Rocky Ridge BV @ Rocky Ridge GA NW","POINT (-114.2420281 51.1440851)"
"9304","NB Bannister RD @ 149 AV SE","POINT (-114.0686231 50.91948)"
"7363","NB Mount McKenzie DR @ Mount Allan CI SE","POINT (-113.9813755 50.9225623)"
"3785","NB 69 ST SW @ 69 Street West LRT Station","POINT (-114.1873693 51.0371584)"
"5594","EB 25 AV SW @ 4 ST SW","POINT (-114.0711928 51.0305119)"
"8324","EB Deer Run DR @ Deer Side DR SE","POINT (-114.0005131 50.9181985)"
"2805","EB 94 AV SE @ 54 ST SE","POINT (-113.9543946 50.9686172)"
"5943","SB Everridge DR@ Evermeadow AV SW","POINT (-114.1236822 50.9136814)"
"4930","WB Shawnessy BV @ Millrise SQ SW","POINT (-114.097758 50.9141368)"
"8736","SB Elbow DR @ 30 AV SW","POINT (-114.0789612 51.0260237)"
"8776","EB 26 AV SW @ Glenpark CR","POINT (-114.1428049 51.0303828)"
"9636","WB Martin Crossing DR @ Martin Crossing WY NE","POINT (-113.9572472 51.117912)"
"3855","EB 17 AV SW @ 85 ST SW","POINT (-114.2104977 51.037821)"
"4845","SB Cougar Ridge DR @ Cougarstone CO SW","POINT (-114.217872 51.0694962)"
"2949","WB Nose Hill Dr @ Crimson Ridge GA NW","POINT (-114.2661801 51.1086233)"
"9198","EB Arbour Lake RD @ W. of Arbour Crest DR NW","POINT (-114.209339 51.1339188)"
"3560","EB Hospital DR @ CWPH Bldg NW","POINT (-114.1370872 51.0658944)"
"6425","WB Oakwood DR @ Oakfield DR SW","POINT (-114.1331347 50.9663454)"
"5285","SB 1 ST SE@ 12 AV SE","POINT (-114.0610231 51.0410448)"
"8587","NB Saddlebrook DR @ Saddlestone DR NE","POINT (-113.9292991 51.1292935)"
"2471","EB 34 AV SW @ 69 ST SW","POINT (-114.1868126 51.0231789)"
"3519","SB Copperpond BV @ Copperpond LN SE","POINT (-113.9185841 50.9179756)"
"2873","WB 75 AV @ 4A ST SW","POINT (-114.0745277 50.9861506)"
"7954","EB @ Holy Cross Care Ctr SW","POINT (-114.09703 50.9916012)"
"7252","SB Sherview DR @ Sherwood BV (South Leg) NW","POINT (-114.159911 51.1621278)"
"2299","WB 17th AV SE @ 84th ST SE","POINT (-113.9091859 51.037996)"
"9383","WB Panorama Hills WY @ Panorama Hills RD NW","POINT (-114.0740973 51.1538084)"
"6700","Mount Royal University Station (SB)","POINT (-114.127586 51.0109944)"
"8969","NB 10 ST NW @ 20 AV NW","POINT (-114.0847112 51.0709618)"
"9149","WB Lake Bonavista DR @ Bonaventure DR SE","POINT (-114.0632068 50.9417504)"
"9446","EB Sunridge WY @ Barlow TR NE","POINT (-114.0006402 51.0732946)"
"7204","SB Edgemont BV @ Edgehill DR NW","POINT (-114.1547182 51.1212954)"
"7472","SB Valley Ridge DR @ Valley Spring RD NW","POINT (-114.2423613 51.0938765)"
"4784","NB Everstone DR @ Everstone BV SW","POINT (-114.1053139 50.9111493)"
"7082","SB  Edenwold DR @ Edcath RI NW","POINT (-114.1381255 51.1235976)"
"1968","WB Cornerstone BV @ Cornerbrook GR NE","POINT (-113.9311259 51.1581228)"
"1990","WB @ 7130 - 80 AV NE","POINT (-113.9336271 51.1252919)"
"8522","WB Bridlewood AV @ Bridlewood CO SW","POINT (-114.1040612 50.8971849)"
"2042","WB 33 AV @ 22 ST SW","POINT (-114.115474 51.0240558)"
"2965","NB Harvest Hills BV @ Country Village RD NE","POINT (-114.0706868 51.1608397)"
"5838","EB Ogden RD @ 34 AV SE","POINT (-114.0310232 51.0224489)"
"8009","SB Crowfoot CR @ N. of Crowfoot WY  NW","POINT (-114.2000118 51.1257535)"
"2832","NB 52 ST SE @ 114 AV SE","POINT (-113.9579984 50.951364)"
"2124","SB Cranston DR @ Cranston GA SE","POINT (-113.9881825 50.8882857)"
"3679","SB Hamptons DR @ Hampstead GV NW","POINT (-114.1312808 51.1429357)"
"1991","EB 80 AV NE @ Taralake CM NE","POINT (-113.9251563 51.125143)"
"5344","SB 20 ST SW @ Passchendaele AV","POINT (-114.1094277 51.0138653)"
"9424","WB 16 AV @ Moncton RD NE","POINT (-114.0448392 51.0673243)"
"9637","WB Martin Crossing DR @ Martin Crossing GR NE","POINT (-113.9596072 51.1178834)"
"6122","EB Heritage DR @ Bonaventure DR SE","POINT (-114.0672368 50.9794868)"
"9447","SB Sunridge WY @ 23 AV NE","POINT (-113.9986219 51.0713898)"
"6617","EB 26 AV NE @ 38 ST NE","POINT (-113.977473 51.0778066)"
"9564","NB McKenzie Towne DR @ Elgin Meadows WY SE","POINT (-113.9608233 50.9077469)"
"4043","EB 40 AV NW @ 36 ST NW","POINT (-114.1382665 51.0871006)"
"8752","NB 14 ST SW @ 21 AV SW","POINT (-114.0945972 51.0353097)"
"5787","NB 4 ST NW @ 32 AV NW","POINT (-114.0714132 51.0819087)"
"8854","WB Valley Ridge DR @ Valley Ponds WY NW","POINT (-114.254322 51.0908932)"
"7271","WB Coral Springs BV @ Coral Shores DR NE","POINT (-113.9317994 51.0990674)"
"3598","WB Cranford DR @ Cranford ST SE","POINT (-113.9708027 50.8774218)"
"4385","WB Southland DR @ 5 ST SE","POINT (-114.0528621 50.964157)"
"6880","WB 64 AV NE @ Hunterhorn RD","POINT (-114.0539454 51.1107027)"
"6153","WB Ranchview DR @ Ranchview RD NW","POINT (-114.1800463 51.1144529)"
"4362","WB Memorial DR @ 68 ST NE","POINT (-113.9359917 51.0525289)"
"8505","SB 25 ST SE @ 48 AV SE","POINT (-113.9992563 51.0101681)"
"3943","SB Fish Creek BV @ Everbrook DR SW","POINT (-114.1101287 50.9179429)"
"7616","WB Harvest Oak GA @ Harvest Hills DR NE","POINT (-114.0611152 51.1469885)"
"2113","EB Auburn Bay DR @ Auburn Glen GR SE","POINT (-113.952985 50.8978276)"
"8961","EB Richmond RD @ Stewart GR SW","POINT (-114.1702669 51.0172176)"
"7482","EB 34 AV NW @ Bowmanten PL","POINT (-114.1955139 51.0836858)"
"9099","NB Parkland BV @ Parkside DR SE","POINT (-114.0282501 50.9239636)"
"9937","NB Ogden RD @ 78 AV SE","POINT (-113.9987012 50.982888)"
"6527","WB Richmond RD @ 37 ST SW","POINT (-114.1418157 51.0223532)"
"5204","NB Elbow DR @ Canyon Meadows DR SW","POINT (-114.0852315 50.9401618)"
"9069","NB 10 ST NE @ 68 AV NE","POINT (-114.0393328 51.116207)"
"7253","SB Bannister RD @ 149 AV SE","POINT (-114.0685307 50.9186861)"
"4586","40th Avenue N Station (SB)","POINT (-114.0626261 51.0882903)"
"3430","WB Auburn Meadows DR @ Auburn Meadows ST SE","POINT (-113.9437709 50.8940676)"
"3688","SB Evanston VW @ Evansbrooke WY NW","POINT (-114.1215845 51.1665736)"
"5582","WB 11 AV @ 6 ST SW","POINT (-114.0774023 51.0428591)"
"8212","NB 52 ST SE @ 61 AV SE","POINT (-113.9582168 50.9995531)"
"9276","WB Wentworth DR @ 77 ST SW","POINT (-114.1996575 51.0543367)"
"5311","WB 26 AV SW@ 35 ST SW","POINT (-114.1388691 51.0301335)"
"5189","SB Elbow DR @ 54 AV SW","POINT (-114.081467 51.0047594)"
"2610","WB Na'a Dr @ East of Piita Ri SW","POINT (-114.2043201 51.0806174)"
"6056","NB 36 ST NE @ Rundlehorn DR","POINT (-113.9813954 51.0719533)"
"6150","WB 8 AV SE @ 40 ST SE","POINT (-113.9762848 51.0452318)"
"7018","NB Canterbury DR @ 120 AV SW","POINT (-114.0755203 50.9454058)"
"9727","SB Panorama Hills WY NW @ Panorama Hills CR NW","POINT (-114.0700959 51.1526288)"
"3568","SB Chaparral Valley DR @ Chaparral Valley TC SE","POINT (-114.0155505 50.8835777)"
"4896","EB 130 AV @ Mount McKenzie DR SE","POINT (-113.9828693 50.931803)"
"4867","SB 4 ST NW @ 42 AV NW","POINT (-114.0717249 51.0903087)"
"3775","SB Springbluff BV @ Spring Valley WY SW","POINT (-114.1995146 51.0235984)"
"4904","NB Prestwick BV @ Prestwick CI SE","POINT (-113.9653849 50.9189559)"
"9572","SB Rocky Ridge RD @ Rockborough PA NW","POINT (-114.2343971 51.151658)"
"7881","Martindale Boulevard Station (NB)","POINT (-113.9466008 51.1145399)"
"8979","WB Northmount DR @ Chatham DR NW","POINT (-114.1155986 51.0889806)"
"5476","WB Dalhousie DR @ 53 ST NW","POINT (-114.1629104 51.1084254)"
"3391","9th Avenue SE Station (EB)","POINT (-114.021232 51.0366167)"
"3367","NB 85 ST @ Bow TR SW","POINT (-114.2108359 51.0523726)"
"6543","SB Sarcee RD @ 32 AV SW","POINT (-114.1297558 51.0248008)"
"6702","NB Rundlehorn DR @ 26 AV NE","POINT (-113.9408743 51.0765209)"
"2456","WB Seton DR @ Main ST SE","POINT (-113.9507282 50.8770129)"
"5356","NB 20 ST SW@ 44 AV SW","POINT (-114.1092406 51.0145803)"
"6929","NB Harvest Hills DR @ Harvest Park RD NE","POINT (-114.0600375 51.1497677)"
"2061","SB Shaganappi TR @ Sage Hill BV NW","POINT (-114.1531034 51.1701132)"
"8656","SB Elbow DR @ Southglen DR SW","POINT (-114.0849296 50.9543124)"
"7715","NB 1A ST SW @ 60 AV SW","POINT (-114.0675395 50.9993193)"
"4201","NB Panatella BV @ Panatella CR NW","POINT (-114.0821563 51.1652353)"
"1967","WB Cornerstone BV @ Cornerbrook DR NE","POINT (-113.9277369 51.1581282)"
"6669","SB Centre ST S @ 4 AV S","POINT (-114.0629919 51.0489379)"
"2666","Sheriff King ST SW nb @ Silverado BV SW, farside","POINT (-114.0711067 50.8872384)"
"2442","WB 14 AV SW @ Aspen Ridge WY","POINT (-114.1969873 51.0453364)"
"7484","WB 34 AV NW @ 71 ST NW","POINT (-114.1911594 51.0839049)"
"2330","SB 68 ST NE @ Laguna WY","POINT (-113.9353675 51.0841123)"
"2313","NB 68 ST NE @ 4 AV SE","POINT (-113.9348752 51.0559484)"
"7041","EB McKenzie DR @ McKerrell CL SE","POINT (-113.9821808 50.9026498)"
"6516","EB Strathcona DR @ Strathcairn PL SW","POINT (-114.176698 51.0493585)"
"4584","SB Centre ST S @ 5 AV S","POINT (-114.0630179 51.0478502)"
"6444","NB Acadia DR @ Mapleglade DR SE","POINT (-114.0411237 50.9520765)"
"7933","WB 17 AV SW @ 6 ST SW","POINT (-114.0772432 51.0379079)"
"6710","SB Hidden Valley DR @ Hidden Valley GV NW","POINT (-114.1023101 51.1486558)"
"7963","EB 26 AV NE @ 66 ST NE","POINT (-113.9383762 51.0760777)"
"9040","SB Northmount DR @ Cornwallis DR NW","POINT (-114.0893023 51.0858368)"
"8891","WB  Royal Oak WY @  Royal Oak CI NW","POINT (-114.2286661 51.1480144)"
"5219","EB 17 AV SW @ Kelwood DR","POINT (-114.1463343 51.0377099)"
"2894","EB 72 AV SE @ 57 ST SE","POINT (-113.9461336 50.9893852)"
"5108","Sunnyside LRT Station (SB 9A ST NW @ 4 AV NW)","POINT (-114.0846919 51.0562818)"
"4772","NB Chaparral DR @ Chapala GA SE","POINT (-114.0376426 50.8800724)"
"7821","EB Burns AV @ Ramsay ST SE","POINT (-114.045475 51.0358312)"
"5866","NB 11 ST SE @ 21 AV SE","POINT (-114.0366765 51.0348796)"
"8707","EB 61 AV SE @ 52 ST SE","POINT (-113.9570182 50.9988526)"
"5798","WB Sandarac DR @ Sandstone DR NW","POINT (-114.1013632 51.1386661)"
"2964","SB Harvest Hills BV @ Panatella BV NW","POINT (-114.0709716 51.1639968)"
"3441","NB @ Rocky Ridge Recreation Centre","POINT (-114.2322245 51.1577039)"
"3371","Heritage Park (SB)","POINT (-114.0958397 50.9801714)"
"6081","EB Silver Springs RD @ Nose Hill DR NW","POINT (-114.2091302 51.1094126)"
"5530","SB Fairmount DR @ Farrell RD SE","POINT (-114.0639814 50.991782)"
"6659","NB Centre ST N @ 36 AV N","POINT (-114.0623703 51.0853425)"
"4654","EB Palliser DR @ Oakfield DR SW","POINT (-114.1306776 50.9703867)"
"6282","WB Woodview DR @ 24 ST SW","POINT (-114.1188267 50.941365)"
"5085","SB Sarcee RD @ Tommy Prince RD SW","POINT (-114.1321055 51.0207029)"
"6346","NB 37 ST SW @ 17 AV SW","POINT (-114.1410402 51.038192)"
"6400","WB 6 AV NW @ 16 ST NW","POINT (-114.0982678 51.0576947)"
"4167","WB Strathcona DR @ Strathcona DR SW","POINT (-114.1830327 51.0458507)"
"7657","WB California BV @ Del Ray RD","POINT (-113.9284744 51.0710053)"
"2213","WB Legacy Main ST SE @ Legacy GA SE","POINT (-114.0181192 50.8609513)"
"8694","NB Elbow DR @ Sabrina RD SW","POINT (-114.0845327 50.9576936)"
"3813","WB Country Village RD @ Coventry Hills WY NE","POINT (-114.0572638 51.1628987)"
"3402","SB Cortina DR @ Tremblant WY SW","POINT (-114.222812 51.0364442)"
"2810","WB 106 AV SE @ N Dufferin Industrial","POINT (-113.9453034 50.9669403)"
"8681","EB 90 AV SE @ 40 ST SE","POINT (-113.9752402 50.9722132)"
"4082","NB 24 ST NW @ Cherokee DR","POINT (-114.1178017 51.0847895)"
"8156","SB 52 ST NE @ Rundlehorn DR","POINT (-113.958669 51.070815)"
"8700","SB Elbow DR @ Haverhill RD SW","POINT (-114.0843472 50.9756609)"
"5195","SB Elbow DR @ Heritage DR SW","POINT (-114.0834057 50.9786327)"
"7292","WB Ranchlands BV @ Ranchlands WY NW","POINT (-114.196034 51.1232296)"
"6036","NB 12 ST NE @ 44 AVE NE","POINT (-114.0333085 51.0922447)"
"7590","WB 61 AV SW @ 3 ST SW","POINT (-114.0701981 50.9978479)"
"9525","WB Fish Creek BV @ Evergreen GA SW","POINT (-114.1083048 50.9177538)"
"5079","WB 9 AV SE @ The Confluence","POINT (-114.0454989 51.0439722)"
"3492","WB Sage Hill Dr @ Symons Valley Rd NW","POINT (-114.1339372 51.1697923)"
"5240","EB Northmount DR @ 19 ST NW","POINT (-114.1086146 51.0873778)"
"5239","EB Northmount DR @ Charleswood DR NW","POINT (-114.1167081 51.089053)"
"2852","NB Madigan DR @ 8 AV NE","POINT (-113.9403287 51.0598873)"
"5230","NB Cambrian DR @ Northmount DR NW","POINT (-114.0919133 51.0827591)"
"7655","SB California BV @ 300 California PL NE","POINT (-113.9265142 51.0738681)"
"9963","NB 24 ST SE @ Quarry Park BV","POINT (-114.0015025 50.9637932)"
"6831","EB City Hall/Bow Valley College (Free Fare Zone)","POINT (-114.0567401 51.0462619)"
"4833","NB Fairmount DR @ Arbour CR SE","POINT (-114.0590822 50.9694141)"
"7888","EB  Martindale BV @ Martinview RD NE","POINT (-113.961129 51.1134255)"
"9434","WB 16 AV NW @ 10 ST NW","POINT (-114.0859562 51.0670532)"
"8422","EB Signal Hill Centre @ Sierra Morena BV SW","POINT (-114.1753837 51.0179621)"
"3927","NB  Everridge DR @ Evermeadow GA SW","POINT (-114.1220046 50.9113553)"
"9601","WB Bridlewood AV @ Bridlemeadows CM SW","POINT (-114.1150107 50.8974562)"
"7464","EB 5 AV SW @ 9 ST SW","POINT (-114.0828761 51.0488426)"
"8161","Whitehorn Drive Station (SB)","POINT (-113.9586039 51.0855814)"
"7451","WB Country Hills BV @ Coventry Hills BV NE","POINT (-114.0534077 51.154386)"
"2957","NB 1 ST NE @ Livingston AV NE","POINT (-114.0690844 51.1870713)"
"5712","Vista Heights Terminal (SB 19 ST NE @ 24 AV NE)","POINT (-114.0131518 51.0741163)"
"5298","NB Brisebois DR @ Northmount DR NW","POINT (-114.1284821 51.0933457)"
"6479","EB Oakfield DR @ 26 ST SW","POINT (-114.1204233 50.9539973)"
"7033","SB Douglas Woods DR @ Douglas Woods GV SE","POINT (-113.9893467 50.941703)"
"2445","SB Aspen Summit DR @ Regional Pathway","POINT (-114.2051773 51.0429467)"
"2518","SB 33 ST NE @ 12 AV NE","POINT (-113.9861681 51.0624258)"
"4123","SB Chaparral DR @ Chapalina Park CR SE","POINT (-114.0456686 50.8837841)"
"5367","NB 14 ST SW@ Premier WY","POINT (-114.0945786 51.027947)"
"5236","SB North Haven DR@ Nordegg CR NW","POINT (-114.0873907 51.0958004)"
"6954","NB Castleridge BV @ Westwinds DR NE","POINT (-113.9675987 51.107594)"
"8682","WB Douglas Glen BV @ 18 ST SE","POINT (-114.0081619 50.956876)"
"3936","NB Hawkwood DR @ John Laurie BV NW","POINT (-114.18809 51.1260069)"
"1964","NB Cornerstone BV @ Country Hills BV NE","POINT (-113.9378903 51.1550792)"
"5987","WB 58 AV SE @ 11 ST SE","POINT (-114.0387539 51.0018578)"
"8125","WB Auburn Bay BV @ Auburn Bay ST SE","POINT (-113.951995 50.886528)"
"8766","NB 17A ST SW @ 21 AV SW","POINT (-114.1028133 51.035325)"
"7175","EB Bow TR @ 37 ST SW","POINT (-114.1404123 51.0446799)"
"2444","SB Aspen Summit DR @ Aspen Vista Rd SW","POINT (-114.2059626 51.0457341)"
"4933","EB Coventry DR @ Coventry GR NE","POINT (-114.0496384 51.1569714)"
"8111","SB 36 ST SE @ Dover Ridge DR","POINT (-113.9817995 51.020773)"
"2155","SB 23 ST NE @ 37 AV NE","POINT (-114.0051942 51.0864533)"
"2709","NB Millrise BV @   Shawnessy BV","POINT (-114.0734598 50.9136575)"
"2507","WB 42 AV SE @ 8 ST SE","POINT (-114.0436431 51.0161848)"
"5495","EB Northmount DR @ Brisebois DR NW","POINT (-114.1284579 51.0928144)"
"8626","NB Old Banff Coach RD @ Patterson HL SW","POINT (-114.1850916 51.0631881)"
"8038","SB Crowchild TR @ 17 AV SW Overpass","POINT (-114.1136544 51.0376353)"
"5048","EB 5 AV SW @ 9 ST SW","POINT (-114.0826886 51.0488739)"
"8568","WB Zoo CTrain Station","POINT (-114.0255447 51.0474144)"
"7486","WB Bowness RD @ 79 ST NW","POINT (-114.20285 51.0890524)"
"8351","SB Rocky Vista DR @ Eamon RD NW","POINT (-114.2397041 51.137743)"
"3384","Woodview Station (SB)","POINT (-114.1182151 50.9403892)"
"7233","WB Hawkstone DR @ Hawkmount CL NW","POINT (-114.1761974 51.1349126)"
"7691","EB 43 AV NE @ 68 ST NE","POINT (-113.9342358 51.0916115)"
"9234","SB Parkland BV @ Parkvalley RD SE","POINT (-114.0256325 50.918149)"
"5709","EB 8 AV NE @ 19 ST NE","POINT (-114.013762 51.0595448)"
"6185","EB 8 AV SE @ 36 ST SE","POINT (-113.9809463 51.0450826)"
"7669","EB Kensington RD @ 10A ST NW","POINT (-114.0866598 51.0524451)"
"4985","WB Martindale BV @ Martinview RD NE","POINT (-113.9620882 51.1131806)"
"3915","SB Silverado Ridg LI @ Silverado Skies DR SW","POINT (-114.0864049 50.8883799)"
"8289","NB Deer Ridge DR @ 136 AV SE","POINT (-114.0170311 50.9313681)"
"2911","WB 144 Av NW @ Lucas Bv","POINT (-114.0764831 51.1835148)"
"8139","WB Skyview Ranch RD @ Skyview Ranch ST NE","POINT (-113.9561012 51.1630279)"
"8785","WB 26 AV SW @ Kelwood CR","POINT (-114.1442745 51.0306076)"
"5994","NB 19 ST NW @ 27 AV NW","POINT (-114.1062029 51.077055)"
"9781","SB Saddletowne CTrain Station","POINT (-113.9483726 51.1259019)"
"8419","NB Centre ST N @ 40 AV N","POINT (-114.0622886 51.0891093)"
"7384","EB MacEwan DR @ MacEwan Park CI NW","POINT (-114.1142431 51.1352674)"
"4298","NB Springborough BV @ Springborough GA SW","POINT (-114.19138 51.0340618)"
"5002","EB 3 AV NW @ 34 ST NW","POINT (-114.1367356 51.0577851)"
"9773","WB Cranston AV @ Cranberry RD SE","POINT (-113.9770668 50.8795552)"
"2401","NB Aspen Stone BV @ 17 AV SW","POINT (-114.216619 51.0384222)"
"3629","EB Sirocco CTrain Station","POINT (-114.1694984 51.0381118)"
"4745","NB Midpark BV @ Midpark GA SE","POINT (-114.0619864 50.9107587)"
"7480","EB Bowness RD @ 79 ST NW","POINT (-114.2011982 51.0888771)"
"4471","SB 28 ST SE @ 32 AV SE","POINT (-113.9915673 51.0251988)"
"2096","NB Sherview Dr @ Sherwood Bv (South Leg) NW","POINT (-114.1594397 51.1632785)"
"3548","EB 112 AV NW @ Royal Vista DR NW","POINT (-114.2003786 51.154061)"
"5305","SB 14 ST SW@ 12 AV SW","POINT (-114.0948357 51.0419611)"
"2909","EB 144 AV @ Carringvue DR NW","POINT (-114.0793313 51.1832865)"
"7438","SB Norquay DR @ Norquay HT NW","POINT (-114.0931958 51.0963947)"
"9915","NB Barlow TR @ Airport RD NE","POINT (-114.0002917 51.1353598)"
"7762","NB Falconridge BV @ Falworth RD NE","POINT (-113.9555146 51.103187)"
"8944","EB Seton BV @ E. of Auburn Bay LI SE","POINT (-113.9525663 50.8832236)"
"8312","EB Canyon Meadows DR @ Deer Ridge DR SE","POINT (-114.0262454 50.9317382)"
"7305","SB 4 ST SW @ 17 AV SW","POINT (-114.0716377 51.037119)"
"5566","NB Midridge DR @ Midglen WY SE","POINT (-114.0521523 50.9189031)"
"6684","NB Sarcee RD @ Richardson WY SW","POINT (-114.1385394 51.0132602)"
"8074","SB 1 ST SW @ 4 AV SW","POINT (-114.0653769 51.0491328)"
"3739","NB 45 ST SW @ 13 AV SW","POINT (-114.1525902 51.0418707)"
"3377","SB Carleton ST @ Council WY SW","POINT (-114.0906287 51.0242867)"
"4831","NB Fairmount DR @ 88 AV SE","POINT (-114.0595546 50.9743373)"
"3509","NB Ogden RD @ 50 AV SE","POINT (-114.0114874 51.0067948)"
"6059","EB Lake Bonavista DR @ Lake Arrow WY SE","POINT (-114.043677 50.9358602)"
